trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
18	birds_tails	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924522710.0	listener	bird-tail_present	bird-crest_tail_color-white	bird-crest_tail_color-purple	white feathers no tailfeathers	10339	speaker	13357	chatMessage			6815872250310968794
19	fish_orange_bodies_or_fangs_whiskers	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924552242.0	listener	fish-whiskers_present	fish-body_color-purple	fish-body_color-orange	completely white fish	8769	speaker	20398	chatMessage			8961314304436886869
20	flowers_purple_stems_white_petals_or_orange_centers	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924568590.0	listener	flower-center_color-orange	flower-stem_color-orange	flower-petals_color-orange	white plant purple flower	7012	speaker	10410	chatMessage			7668744460715672849
21	fish_white_stripes_or_purple_bodies_whiskers	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924593566.0	listener	fish-body_color-purple	fish-body_color-purple	fish-stripes_color-purple	solid orange fish	12869	speaker	15489	chatMessage			-4545135051152468279
23	bugs_without_wings	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924646096.0	listener	bug-wings_present	bug-bug_wings_color-orange	bug-antennae_present-true	white wings purple antennae 	17698	speaker	21921	chatMessage			-2540803767350309609
24	birds_orange_wings_tails	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924657421.0	listener	bird-bird_wing_color-orange	bird-crest_tail_color-orange	bird-tail_present-true	no feathers	1912	speaker	5242	chatMessage			8680990713087366581
25	bugs_orange_head	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924667796.0	listener	bug-head_color-orange	bug-wings_present-true	bug-antennae_color-orange	solid white	1634	speaker	5148	chatMessage			-945596327840059406
26	fish_orange_bodies_or_fangs_whiskers	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924682394.0	listener	fish-body_color-orange	fish-body_color-orange	fish-body_color-purple	white with orange stripes	3727	speaker	6118	chatMessage			-2314879174916001617
27	bugs_purple_legs_white_heads	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924691580.0	listener	bug-legs_color-purple	bug-bug_wings_color-purple	bug-bug_wings_color-orange	no wings	1003	speaker	3139	chatMessage			2238587537660653642
28	birds_white_crests_or_orange_wings_tails	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924712070.0	listener	bird-crest_present	bird-bird_wing_color-orange	bird-crest_tail_color-orange	purple wings no head feathers	10496	speaker	14539	chatMessage			-7769379492748317406
29	trees_without_leaves	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924729440.0	listener	tree-leaves_present	tree-leaves_color-purple	tree-berries_color-orange	red plant/leaves pink berries	6622	speaker	9532	chatMessage			-6752606170623616557
30	fish_orange_bodies_purple_stripes	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924746357.0	listener	fish-stripes_color-purple	fish-stripes_color-white	fish-stripes_present-false	purple with orange stripes	4199	speaker	7867	chatMessage			-6588071835473989269
31	bugs_purple_legs_white_heads	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924767569.0	listener	bug-head_color-white	bug-bug_wings_color-orange	bug-antennae_color-orange	white wings white antennae 	11215	speaker	14559	chatMessage			7145554738251736025
32	flowers_orange_stems_or_thorns	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924795816.0	listener	flower-thorns_present	flower-petals_color-purple	flower-stem_color-orange	purple plant white dots orange flower	17515	speaker	21143	chatMessage			6025961221919175170
33	flowers_purple_stems_thorns	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924827474.0	listener	flower-stem_color-purple	flower-center_color-purple	flower-stem_color-purple	white plant white center	16831	speaker	20354	chatMessage			4348731365675172191
34	fish_white_stripes_or_whiskers	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924846914.0	listener	fish-stripes_color-white	fish-body_color-white	fish-fangs_present-true	purple with white stripes no fangs	8593	speaker	11965	chatMessage			1356738144272632852
35	bugs_white_legs_purple_wings_or_orange_antennae	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924874232.0	listener	bug-legs_color-white	bug-antennae_color-orange	bug-head_color-orange	white head pink antennae 	14880	speaker	17689	chatMessage			3685769589976225678
36	fish_orange_bodies_purple_stripes	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924886234.0	listener	fish-stripes_present	fish-stripes_color-orange	fish-stripes_color-purple	solid white	1994	speaker	4276	chatMessage			4216693581689005118
37	birds_orange_crests_or_purple_wings	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924899342.0	listener	bird-crest_tail_color-orange	bird-crest_tail_color-white	bird-crest_tail_color-purple	no head feathers orange tailfeathers	6125	speaker	8325	chatMessage			4117781711555466326
38	birds_purple_wings_crests	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924912132.0	listener	bird-bird_wing_color-purple	bird-crest_tail_color-purple	bird-bird_wing_color-purple	orange wings no feathers	4228	speaker	6198	chatMessage			-672050947160598250
39	trees_purple_trunks_or_white_leaves_orange_berries	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924928410.0	listener	tree-trunk_color-purple	tree-berries_color-orange	tree-trunk_color-orange	blue leaves no berries red plant	8075	speaker	10267	chatMessage			-2384456976372867307
40	flowers_purple_stems_white_petals_or_orange_centers	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924952396.0	listener	flower-petals_color-white	flower-stem_color-orange	flower-thorns_present-false	white plant with thorns	7998	speaker	13512	chatMessage			2022339846513942038
41	trees_purple_leaves_berries	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924968336.0	listener	tree-leaves_color-purple	tree-trunk_color-white	tree-berries_color-purple	blue berries red plant	5051	speaker	8666	chatMessage			2101165983779650267
42	birds_white_crests_or_orange_wings_tails	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554924992124.0	listener	bird-crest_tail_color-white	bird-bird_wing_color-purple	bird-crest_present-false	white wings with head/tailfeathers	10112	speaker	13102	chatMessage			3930950055127974869
44	flowers_orange_petals_purple_centers	development	2315-c606978f-fd9e-4d6d-93dc-5da2cd8fa8e4	1554925035746.0	listener	flower-petals_color-orange	flower-stem_color-orange	flower-petals_color-purple	purple plant orange flower 	12943	speaker	17552	chatMessage			1465167602573805775
0	trees_purple_berries_or_white_trunks	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015096770.0	listener	tree-trunk_color-white	tree-berries_present-false	tree-berries_color-orange	there are red leaves with swirly branches that have white berries on them 	20532	speaker	32116	chatMessage			-1794606619441865870
0	trees_purple_berries_or_white_trunks	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015121909.0	listener	tree-trunk_color-white	tree-berries_present-false	tree-berries_color-orange	none have white berries	13493	listener	57232	chatMessage			-1794606619441865870
0	trees_purple_berries_or_white_trunks	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015150238.0	listener	tree-trunk_color-white	tree-berries_present-false	tree-berries_color-orange	what do you see then 	9365	speaker	85585	chatMessage			-1794606619441865870
0	trees_purple_berries_or_white_trunks	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015174650.0	listener	tree-trunk_color-white	tree-berries_present-false	tree-berries_color-orange	no berries, pink berries, orange berries	20038	listener	109975	chatMessage			-1794606619441865870
0	trees_purple_berries_or_white_trunks	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015228756.0	listener	tree-trunk_color-white	tree-berries_present-false	tree-berries_color-orange	the light pink berries sounds right 	7891	speaker	164103	chatMessage			-1794606619441865870
1	trees_leaves_berries_or_orange_trunks	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015255464.0	listener	tree-berries_present	tree-berries_color-purple	tree-leaves_color-white	do you have one with blue leaves and orange berries 	10502	speaker	19390	chatMessage			8450655301713357864
2	birds_purple_wings_crests	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015309672.0	listener	bird-bird_wing_color-purple	bird-crest_present-true	bird-crest_tail_color-purple	This bird had light colored feathers around its head they maybe white or yellow	35163	speaker	43685	chatMessage			-8143853571304106123
3	flowers_purple_centers_or_orange_stems_with_thorns	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015405495.0	listener	flower-center_color-purple	flower-thorns_present-false	flower-center_color-purple	this one is hard for me to tell the difference,  there are two with spikes on the stem~~~ This one appears to have a white center 	46733	speaker	60822	chatMessage			7349890751658727506
6	fish_white_stripes_or_purple_bodies_whiskers	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015506740.0	listener	fish-body_color-purple	fish-whiskers_present-false	fish-stripes_color-orange	all white fish with whiskers 	6324	speaker	11228	chatMessage			-4627483167007510557
6	fish_white_stripes_or_purple_bodies_whiskers	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015540004.0	listener	fish-body_color-purple	fish-whiskers_present-false	fish-stripes_color-orange	if you type faster, we can get a higher bonus	27095	listener	44468	chatMessage			-4627483167007510557
9	trees_orange_trunks_or_berries_white_leaves	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015654945.0	listener	tree-leaves_color-white	tree-berries_color-orange	tree-leaves_present-false	white leaves, blue berries, green trunk	11787	speaker	14677	chatMessage			170513776099731661
10	flowers_purple_stems_or_thorns_white_centers	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015693457.0	listener	flower-center_color-white	flower-thorns_present-true	flower-petals_color-white	all yellow center, and smooth stem no spikes 	15882	speaker	18505	chatMessage			-8804694007112950488
11	fish_white_stripes_whiskers	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015744928.0	listener	fish-stripes_color-white	fish-stripes_color-orange	fish-whiskers_present-false	pink body fish, yellow top fin, whiskers	14437	speaker	24390	chatMessage			-4425188210269072992
11	fish_white_stripes_whiskers	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015749936.0	listener	fish-stripes_color-white	fish-stripes_color-orange	fish-whiskers_present-false	no stripes	2898	speaker	29398	chatMessage			-4425188210269072992
12	fish_white_bodies_orange_stripes_or_fangs	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015789038.0	listener	fish-body_color-white	fish-body_color-white	fish-fangs_present-false	pink body white stripes and fin with a long tooth 	13504	speaker	21968	chatMessage			2791118711454004589
13	flowers_orange_stems	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015823779.0	listener	flower-stem_color-orange	flower-petals_color-purple	flower-center_color-orange	white  center of flower with white and grey leaves 	19448	speaker	22588	chatMessage			-8663548381919152967
14	fish_orange_bodies_purple_stripes_or_whiskers	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015848961.0	listener	fish-stripes_color-purple	fish-body_color-orange	fish-fangs_present-false	white fish wih yellow stripes and whiskers	13114	speaker	16230	chatMessage			-7332146310881497433
15	trees_orange_berries_purple_trunks_or_white_leaves	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015882537.0	listener	tree-trunk_color-purple	tree-leaves_present-true	tree-trunk_color-purple	yellow leaves wth green berries and blue trunk	12112	speaker	17337	chatMessage			4930825062173481359
16	bugs_orange_antennae_or_wings	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015934308.0	listener	bug-antennae_color-orange	bug-bug_wings_color-orange	bug-head_color-orange	all pink body and head 	18358	speaker	37419	chatMessage			-9157493832136242271
16	bugs_orange_antennae_or_wings	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015943445.0	listener	bug-antennae_color-orange	bug-bug_wings_color-orange	bug-head_color-orange	with yellow antenna	5126	speaker	46558	chatMessage			-9157493832136242271
16	bugs_orange_antennae_or_wings	development	7486-aed91ad8-4569-4b6f-974a-f9343bfec8dd	1555015977246.0	listener	bug-antennae_color-orange	bug-bug_wings_color-orange	bug-head_color-orange	when this is done, calibrate the colors of your monitor	21823	listener	80350	chatMessage			-9157493832136242271
0	flowers_purple_stems_white_petals_or_orange_centers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554914815245.0	listener	flower-center_color-orange	flower-center_color-orange	flower-thorns_present-true	It is a flower with a white circle in middle without thorns	23634	speaker	33606	chatMessage			5713084817235884941
1	flowers_thorns	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554914846545.0	listener	flower-thorns_present	flower-center_color-orange	flower-petals_color-orange	White circle, purple flower	14814	speaker	21684	chatMessage			2791525403243672226
2	fish_orange_bodies_purple_stripes	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554914871553.0	listener	fish-stripes_color-purple	fish-body_color-purple	fish-stripes_color-white	orange with pinkish stripes	9771	speaker	16494	chatMessage			8701114150133691674
3	flowers_purple_stems_white_petals_or_orange_centers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554914895709.0	listener	flower-petals_color-white	flower-stem_color-purple	flower-thorns_present-false	white stem with thorns	4782	speaker	9027	chatMessage			6756988254482831237
4	birds_orange_wings_tails	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554914921133.0	listener	bird-bird_wing_color-orange	bird-bird_wing_color-orange	bird-crest_tail_color-purple	mostly orange with one pinkish wing	10825	speaker	18553	chatMessage			6679729022245046768
5	bugs_orange_antennae_or_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554914939348.0	listener	bug-antennae_color-orange	bug-head_color-orange	bug-legs_color-white	white head pink legs	4823	speaker	12515	chatMessage			6055928887360801159
6	fish_fangs	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554914958012.0	listener	fish-fangs_present	fish-stripes_color-white	fish-stripes_color-purple	orange stripes	6214	speaker	9281	chatMessage			2195076371262687671
7	trees_orange_trunks_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554914996433.0	listener	tree-trunk_color-orange	tree-trunk_color-white	tree-leaves_color-white	green stem and circles with pink flowers	18317	speaker	27442	chatMessage			-1914441292504114866
8	flowers_purple_stems_thorns	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915028415.0	listener	flower-stem_color-purple	flower-petals_color-purple	flower-petals_color-orange	mostly white flower	7471	speaker	21022	chatMessage			-9137689045843549676
9	flowers_orange_stems	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915054186.0	listener	flower-stem_color-orange	flower-stem_color-purple	flower-center_color-orange	white inside, white stem 	7101	speaker	20132	chatMessage			8603580387799321626
10	birds_purple_tails	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915077223.0	listener	bird-crest_tail_color-purple	bird-crest_tail_color-white	bird-bird_wing_color-white	orange, pink wing	6951	speaker	14813	chatMessage			-8453885237927774064
13	bugs_orange_head	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915159034.0	listener	bug-head_color-orange	bug-bug_wings_color-orange	bug-legs_color-white	pink butterfly wings with orange legs	11196	speaker	19965	chatMessage			5790455617586911949
14	trees_purple_berries_or_white_trunks	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915186504.0	listener	tree-trunk_color-white	tree-leaves_present-true	tree-trunk_color-purple	purple flowers, white stem	10817	speaker	19488	chatMessage			-8947894734162925828
15	fish_white_stripes_or_whiskers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915212006.0	listener	fish-stripes_color-white	fish-stripes_color-purple	fish-body_color-purple	completely orange fish	2956	speaker	18538	chatMessage			-5537011226110080862
16	trees_orange_trunks_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915240935.0	listener	tree-berries_present	tree-berries_color-purple	tree-leaves_present-true	green stem, no purple circles, white flowers	9432	speaker	22039	chatMessage			1487560582553464566
17	fish_whiskers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915267489.0	listener	fish-whiskers_present	fish-stripes_color-white	fish-stripes_color-orange	white fish with all purple stripes	7034	speaker	19735	chatMessage			-8249656868462396027
18	flowers_purple_stems_or_thorns_white_centers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915297650.0	listener	flower-center_color-white	flower-stem_color-purple	flower-petals_color-orange	purple flower, orange stem with thorns	14475	speaker	24286	chatMessage			1092612872702502406
19	birds_white_crests_or_orange_wings_tails	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915323198.0	listener	bird-crest_tail_color-white	bird-crest_tail_color-purple	bird-tail_present-false	orange feathers on bottom	9695	speaker	13880	chatMessage			327630949831802424
20	fish_white_bodies_orange_stripes_or_fangs	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915349969.0	listener	fish-stripes_color-orange	fish-body_color-orange	fish-whiskers_present-false	completely purple with whiskers	11834	speaker	14683	chatMessage			6743844132972431565
21	bugs_without_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915377967.0	listener	bug-wings_present	bug-bug_wings_color-purple	bug-body_color-purple	completely white body with orange butterfly wings	9985	speaker	13798	chatMessage			2762250508337796805
22	trees_orange_berries_purple_trunks_or_white_leaves	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915407994.0	listener	tree-trunk_color-purple	tree-trunk_color-white	tree-leaves_present-false	orange stem, red flowers	8005	speaker	18080	chatMessage			-871129108121953977
23	trees_without_leaves	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915439578.0	listener	tree-leaves_present	tree-berries_color-purple	tree-leaves_color-purple	green stem with white circles, no purple flowers	10452	speaker	19791	chatMessage			-6460657546580645793
24	flowers_orange_petals_purple_centers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915456070.0	listener	flower-petals_color-orange	flower-petals_color-purple	flower-petals_color-white	orange flower	3130	speaker	7734	chatMessage			8480447643200948271
25	trees_orange_trunks_or_berries_white_leaves	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915482701.0	listener	tree-leaves_color-white	tree-leaves_color-purple	tree-berries_color-purple	orange stem, white circles, green flowers	12344	speaker	17894	chatMessage			-8093407482173660385
26	birds_orange_crests_or_purple_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915509070.0	listener	bird-bird_wing_color-purple	bird-bird_wing_color-white	bird-bird_wing_color-purple	orange wing	10013	speaker	15882	chatMessage			-5507809799166847639
27	birds_orange_tails_or_white_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915526168.0	listener	bird-bird_wing_color-white	bird-bird_wing_color-white	bird-crest_tail_color-white	purple wing, no bottom	3411	speaker	8151	chatMessage			8435895654153930098
28	fish_white_stripes_or_purple_bodies_whiskers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915551672.0	listener	fish-body_color-purple	fish-stripes_present-true	fish-body_color-white	purple with no strips	9876	speaker	16556	chatMessage			1955275653437289127
30	bugs_white_legs_purple_wings_or_orange_antennae	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915618711.0	listener	bug-bug_wings_color-purple	bug-wings_present-false	bug-legs_color-purple	butterfly wings white, white body and legs	13353	speaker	17587	chatMessage			1886541615049828283
31	bugs_purple_legs_white_heads	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915647457.0	listener	bug-head_color-white	bug-bug_wings_color-orange	bug-antennae_present-false	no wings, orange attennas	13070	speaker	18622	chatMessage			8197990347075570963
32	bugs_purple_legs_white_heads_or_orange_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915679302.0	listener	bug-bug_wings_color-orange	bug-antennae_present-false	bug-wings_present-false	white wings, purple attena	15191	speaker	18555	chatMessage			-1649971048200139999
33	birds_tails	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915711916.0	listener	bird-tail_present	bird-bird_wing_color-white	bird-crest_tail_color-white	orange wing, no top or bottom	7071	speaker	23950	chatMessage			3183825497930736569
34	birds_purple_crests_purple_tails_or_orange_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915734399.0	listener	bird-crest_present	bird-crest_tail_color-orange	bird-crest_tail_color-white	orange bird, puruple bottom	6116	speaker	14959	chatMessage			3596369455535338383
35	bugs_antennae_or_wings_purple_bodies	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915750052.0	listener	bug-body_color-purple	bug-bug_wings_color-orange	bug-bug_wings_color-purple	white wings	2383	speaker	10637	chatMessage			6170049604879958979
36	bugs_white_legs_purple_wings_or_orange_antennae	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915787698.0	listener	bug-legs_color-white	bug-legs_color-white	bug-body_color-purple	orange legs, orange bod	8145	speaker	27955	chatMessage			133234180743071501
37	fish_white_stripes_or_whiskers	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915809220.0	listener	fish-stripes_present	fish-stripes_color-orange	fish-stripes_color-white	orange with no stripes	4335	speaker	14777	chatMessage			1690605319839802631
38	trees_purple_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915834304.0	listener	tree-berries_color-purple	tree-berries_present-false	tree-leaves_color-purple	white flowers, orange circles	8722	speaker	16505	chatMessage			1749195714877563040
39	flowers_purple_petals_or_thorns	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915864513.0	listener	flower-petals_color-purple	flower-petals_color-purple	flower-thorns_present-false	orange stem with thorns, white flower	7786	speaker	19584	chatMessage			4883524430884172672
40	fish_white_bodies_orange_stripes_or_fangs	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915910365.0	listener	fish-body_color-white	fish-fangs_present-false	fish-body_color-white	orange with white whisker looking thing by mouth	25537	speaker	35242	chatMessage			4249881464966552722
41	trees_purple_leaves_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915943776.0	listener	tree-leaves_color-purple	tree-leaves_color-white	tree-berries_present-true	red flowers, purple circles	5960	speaker	14859	chatMessage			-3105169270498355984
42	flowers_purple_centers_or_orange_stems_with_thorns	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915960517.0	listener	flower-center_color-purple	flower-petals_color-white	flower-petals_color-orange	purple flower, orange circle	6588	speaker	9595	chatMessage			-3110003854722928401
43	trees_white_leaves_or_orange_berries	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554915976477.0	listener	tree-berries_color-orange	tree-leaves_color-purple	tree-trunk_color-purple	red flower, blue stem	3298	speaker	6646	chatMessage			918697951922593815
44	birds_orange_tails_or_white_wings	development	5526-0f393756-8a27-471e-bf0e-94b3b1dac91b	1554916009130.0	listener	bird-crest_tail_color-orange	bird-bird_wing_color-white	bird-crest_tail_color-orange	orange wing, white top and bottom	5465	speaker	16868	chatMessage			7826184821566459453
0	trees_without_leaves	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-leaves_present	tree-leaves_color-white	tree-trunk_color-purple	blue trunk and no leaves	15045	speaker	27373	chatMessage	I	L	-3476498887673597397
0	trees_without_leaves	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-leaves_present	tree-leaves_color-white	tree-trunk_color-purple	ok thanks I think I got it	4401	listener	40120	chatMessage	C		-3476498887673597397
1	fish_fangs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-fangs_present	fish-whiskers_present-true	fish-stripes_color-orange	white stripes no whiskers	14728	speaker	25460	chatMessage	I	E	262273678512952219
2	flowers_thorns	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-thorns_present	flower-center_color-white	flower-stem_color-orange	every part is a shade of purple	19267	speaker	45447	chatMessage	I	E	-9028759437418590956
3	flowers_purple_stems_white_petals_or_orange_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-center_color-orange	flower-petals_color-white	flower-center_color-purple	purple petals with orange center	15596	speaker	32801	chatMessage	I	E	-2370009628303199903
4	bugs_purple_wings_or_white_legs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-bug_wings_color-purple	bug-head_color-orange	bug-legs_color-purple	purple head white legs	18480	speaker	30568	chatMessage	I	E	7858220129507814617
5	fish_orange_bodies_purple_stripes	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-stripes_color-purple	fish-body_color-purple	fish-stripes_present-true	white body white stripes	15566	speaker	29909	chatMessage	I	E	3155640278854126117
6	bugs_orange_antennae_or_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-antennae_color-orange	bug-head_color-white	bug-body_color-purple	purple head orange body	10938	speaker	18703	chatMessage	I	E	-7774965367965412622
7	trees_orange_trunks_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-trunk_color-orange	tree-leaves_color-white	tree-leaves_color-purple	orange leaves	6908	speaker	11664	chatMessage	I	E	4634095495581065453
8	fish_orange_bodies_purple_stripes	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-body_color-orange	fish-body_color-purple	fish-stripes_color-orange	orange body white stripes	10288	speaker	16116	chatMessage	I	E	-5710335947861278419
9	flowers_purple_stems_thorns	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-stem_color-purple	flower-center_color-white	flower-petals_color-white	solid orange flower - petals and center	17537	speaker	32331	chatMessage	I	L	2756565100227990804
10	flowers_purple_petals_or_thorns	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-petals_color-purple	flower-petals_color-purple	flower-center_color-purple	white petals orange center	10618	speaker	26137	chatMessage	I	E	4968537521810815825
11	flowers_purple_stems_or_thorns_white_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-center_color-white	flower-petals_color-orange	flower-thorns_present-false	white flower with thorns on stem	21347	speaker	34183	chatMessage	I	E	-1239464273080800394
12	trees_orange_berries_purple_trunks_or_white_leaves	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-trunk_color-purple	tree-berries_color-purple	tree-leaves_present-true	green leaves no berries	12348	speaker	22114	chatMessage	I	E	-533927277768068840
14	fish_white_bodies_orange_stripes_or_fangs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-stripes_color-orange	fish-stripes_color-purple	fish-body_color-white	orange body no stripes	10871	speaker	15601	chatMessage	I	E	2338161988989549339
15	trees_white_leaves_or_orange_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-leaves_color-white	tree-trunk_color-white	tree-trunk_color-purple	orange trunk	8631	speaker	18289	chatMessage	I	E	5606040348804217708
17	flowers_orange_stems	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-stem_color-orange	flower-petals_color-orange	flower-center_color-purple	white petals orange center	14024	speaker	22484	chatMessage	I	E	-5819437243090225913
